GEOID10,COUNTYFP10,TRACTCE10,Cnty_Name,City_Name,ZIP,Acres,SqMiles,Pop_16,Pop_Den,Pop_Src,Pop_10,White_Pct,Black_Pct,Asian_Pct,Latino_Pct,Mltpl_Pct,NatAm_Pct,PacIs_Pct,Other_Pct,NonWhite_P,Race_Src,Elders_Pct,Elders_Rpt,Elders_Src,SpksEng_Pc,SpksEng_Rp,SpksEng_Sr,UnEmp_Rate,Emp_15,Emp_Den,Emp_Src,Income_Pct,Income_Rpt,Income_Src,Under19_Pc,MHI2016,num_bikelanes_Cls0,num_bikelanes_Cls1,num_bikelanes_Cls2,num_bikelanes_Cls3,num_bikelanes_Cls4,num_bikelanes_Cls5,All_lengths,tract2,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,Chg_median_rent2000_2015,Chg_median_rent1990_2000,Chg_nonHisp_whites2000_2015,Chg_median_rent1990_2000,Change _popu_less_highsch2000_2015,Change_collg_adultpopu1990_2000,Change_collg_adult_popu2000_2015,Chg_median_fam_inc1990_2000,Chg_median_fam_inc2000_2015,Chg_rentburden_fam1990_2000,Chg_rentburden_fam2000_2015,Chg_median_rent_1990_2000,Chg_Sec8_fam2000_2015,Racial_Ethnic_Composition_1990,Racial_Ethnic_Composition_2000,Racial_Ethnic_Composition_2015,Disadv_Neighborhds1990_2000,Disadv_Neighborhds2000_2015,Gentrified_1990_2000,Gentrified_2000_2015,Disadv_Neighborhds1990_2015,Gentrified_1990_2015,Job_density_2015_jobs_sqmi,disadvantaged_improved,disadvantaged_worsened,disadvantaged_sustained_high,disadvantaged_sustained_low,gentrification_improved,gentrification_worsened,gentrification_sustained_high,gentrification_sustained_low,dense,diverse,transient,established,accessible,tract_FIPS,neighbourhood_type
6059052520,59,52520,Orange,Irvine,92614,308.529772,0.482078,3552,7368,ACS_16_5YR,3460,61.620029,0,25.743741,8.335788,4.300442,0,0,0,38.379971,2486 HPI,15.7,2011-2015,ACS_15_5YR_S0101,91.251885,2011-2015,ACS_15_5YR_B16002,0.051856,479,993.615618,LEHD 2015,92500,2011-2015,ACS_15_5YR_DP03,24.1,98125,0,0,0,0,0,0,0,6059052520,59,0.4633728,7689.273086,4285.903353,3517,3563,0.77530634,0.697185101,0.580971092,0.01691529,0.005117998,0,0.154501865,0.210406597,0.29329217,0.051278637,0.054023315,0.075217513,0.014300518,0.030395137,0.048539858,0.585284974,0.603560573,0.702841358,479,0.028701109,0.042425968,0.106371036,92500,112633.2831,118775.047,0.330558458,0.286923077,0.357466063,0.44386149,0.305630027,0.521097046,1694.373926,1780.912253,2142,0.002307692,0.021116139,361.087747,-0.078121239,-0.116214009,0.016094619,0.018144721,0.018275599,0.099280784,6141.763868,-26275.047,-0.138231463,0.21546702,86.53832674,0.018808446,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,1033.724897,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.810948917,-0.626839419,0.231530868,-0.164630309,0.5162091,6059052520,Urban residential
6059099226,59,99226,Orange,Fountain Valley,92708,323.689543,0.505765,4469,8836,ACS_16_5YR,3889,31.234996,0,55.241398,13.523606,0,0,0,0,68.765004,2487 HPI,20.2,2011-2015,ACS_15_5YR_S0101,89.624329,2011-2015,ACS_15_5YR_B16002,0.080089,461,911.490674,LEHD 2015,93846,2011-2015,ACS_15_5YR_DP03,20.4,99524,0,0,0,0,0,0,0,6059099226,59,0.5060765,8571.826591,3934.999966,3925,4338,0.662770013,0.437197452,0.283771323,0.015247776,0.008407643,0,0.247776366,0.424203822,0.576071923,0.067344346,0.089171975,0.140156754,0.12685074,0.139792635,0.164165666,0.3737495,0.324991062,0.367647059,461,0.014474353,0.028161802,0.096127248,93846,134682.8727,117369.1557,0.081777777,0.076106195,0.207513417,0.195652174,0.151162791,0.594827586,1761.233957,1929.550988,2528,0.001769912,0.006261181,598.4490119,-0.22557256,-0.153426129,0.012941895,0.024373031,-0.048758438,0.042655997,-17313.71696,-23523.1557,-0.044489383,0.443664796,168.3170316,0.004491269,01. Majority NHW,05. No Majority,04. Majority Asian,0,0,0,0,,,910.9294741,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.849502834,-0.715118989,-1.472614004,0.945787117,0.790608506,6059099226,Established suburb
6059099227,59,99227,Orange,Fountain Valley,92708,424.63444,0.663491,6043,9108,ACS_16_5YR,5922,30.62069,0,39.724138,27.758621,1.896552,0,0,0,69.37931,2488 HPI,12.9,2011-2015,ACS_15_5YR_S0101,90.192008,2011-2015,ACS_15_5YR_B16002,0.13725,945,1424.28391,LEHD 2015,64688,2011-2015,ACS_15_5YR_DP03,24.4,64741,0,0,0,0,0,0,0,6059099227,59,0.6414894,9707.097265,5511.278648,6062,6227,0.611889368,0.389640383,0.283764252,0.018857759,0.02161003,0.000963546,0.229166667,0.345265589,0.348803597,0.133620687,0.208677004,0.323911996,0.191633691,0.184110971,0.198143852,0.244488412,0.281967213,0.256844548,945,0.082811663,0.060324826,0.163481612,64688,86139.8081,81732.3727,0.386029417,0.383299799,0.418266736,0.46122449,0.36351706,0.542183623,1463.882769,1307.470356,1731,0.016599598,0.020238713,423.5296443,-0.222248985,-0.10587613,-0.00752272,0.014032881,0.037478802,-0.025122666,-4407.435397,-17044.3727,-0.097707429,0.178666562,-156.4124133,0.003639115,01. Majority NHW,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1473.13424,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.824487677,-0.431420623,0.192207803,-0.006574089,0.75648469,6059099227,Urban residential
6059099229,59,99229,Orange,Fountain Valley,92708,1115.820732,1.74347,6210,3562,ACS_16_5YR,6312,50.846365,0,30.646461,15.476382,3.030792,0,0,0,49.153635,2489 HPI,21,2011-2015,ACS_15_5YR_S0101,91.030844,2011-2015,ACS_15_5YR_B16002,0.1162,14296,8199.740101,LEHD 2015,67386,2011-2015,ACS_15_5YR_DP03,18.3,69237,0,0,0,0,0,0,0,6059099229,59,1.688061,3807.919264,5831.908844,5719,6428,0.748747884,0.593810107,0.454418171,0.00943366,0.013463892,0.032980709,0.162405499,0.22101766,0.309894213,0.071866689,0.126070991,0.193839452,0.092840737,0.1030505,0.106076874,0.345771308,0.340938221,0.369121752,14296,0.043723939,0.056869471,0.074463007,67386,96821.96984,99630.45035,0.34032351,0.314422057,0.482548701,0.446474497,0.327150084,0.756097561,1639.765694,1563.459289,1602,0.015376458,0.086038961,38.54071146,-0.154937777,-0.139391936,0.010209763,0.003026374,-0.004833087,0.028183531,2808.48051,-32244.45035,-0.119324413,0.428947477,-76.306405,0.070662503,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,8468.888269,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.473499452,2.143082345,0.508032225,0.336209257,1.488872711,6059099229,Patchwork
6059099230,59,99230,Orange,Fountain Valley,92708,311.751452,0.487112,4643,9532,ACS_16_5YR,4358,68.600047,0,16.422082,11.064524,3.913347,0,0,0,31.399953,2490 HPI,11.4,2011-2015,ACS_15_5YR_S0101,95.192959,2011-2015,ACS_15_5YR_B16002,0.083063,901,1849.678634,LEHD 2015,94081,2011-2015,ACS_15_5YR_DP03,25.6,86477,0,0,0,0,0,0,0,6059099230,59,0.4874104,9724.864303,4539.000009,4404,4740,0.827715356,0.737057221,0.622995781,0.008812514,0.008401453,0.008860759,0.092751707,0.13147139,0.173417722,0.064111038,0.080608538,0.131012658,0.100989423,0.068219634,0.062987215,0.298191743,0.33577371,0.444340505,901,0.036291215,0.018231541,0.058438819,94081,107831.2261,105134.4863,0.160714286,0.164473684,0.247122546,0.469135802,0.264,0.509589041,1761.233957,1767.149407,2250,0.001315789,0.002708192,482.8505929,-0.090658135,-0.11406144,-0.032769789,-0.005232418,0.037581967,0.108566795,-2696.739768,-11053.48631,-0.205135802,0.245589041,5.915450571,0.001392403,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,1848.544881,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.983367153,-0.218430315,-0.312285696,0.906636379,0.581736971,6059099230,Established suburb
6059099231,59,99231,Orange,Fountain Valley,92708,481.140177,0.751782,5543,7373,ACS_16_5YR,5488,64.831523,0,24.083962,7.770208,3.314307,0,0,0,35.168477,2491 HPI,19.5,2011-2015,ACS_15_5YR_S0101,95.355344,2011-2015,ACS_15_5YR_B16002,0.050126,481,639.81354,LEHD 2015,119313,2011-2015,ACS_15_5YR_DP03,23.4,120745,0,0,0,0,0,0,0,6059099231,59,0.7522332,7359.419925,5802.000033,5693,5536,0.784729404,0.704373792,0.629154624,0.003102378,0.006850518,0.014089595,0.150810065,0.189882312,0.219472543,0.054291623,0.06885649,0.100072254,0.071854664,0.059483433,0.050295099,0.412147505,0.467518915,0.562997177,481,0.034130284,0.022670917,0.050890585,119313,135262.5925,130927.1843,0.072769953,0.074677148,0.077783996,0.411290323,0.315789474,0.489208633,1761.233957,1712.098024,2907,0,0.001678791,1194.901976,-0.080355611,-0.075219168,-0.01237123,-0.009188335,0.055371409,0.095478263,-4335.408197,-11614.18431,-0.095500849,0.173419159,-49.13593283,0.001678791,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,639.4293684,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.847826234,-0.800584834,-1.210340818,0.985545521,0.623886284,6059099231,Established suburb
6059088701,59,88701,Orange,Garden Grove,92841,323.245176,0.505071,6079,12036,ACS_16_5YR,6067,18.058843,0,44.9442,35.052418,1.944538,0,0,0,81.941157,2492 HPI,10.9,2011-2015,ACS_15_5YR_S0101,67.903226,2011-2015,ACS_15_5YR_B16002,0.138128,1958,3876.685852,LEHD 2015,39577,2011-2015,ACS_15_5YR_DP03,29.2,39583,0,0,0,0,0,0,0,6059088701,59,0.5053769,12402.62465,4667.00002,6314,6268,0.484251125,0.226955971,0.133694959,0.015427469,0.011403231,0,0.231626312,0.417960089,0.471123165,0.265909577,0.314697498,0.382099553,0.268723994,0.311583207,0.311588831,0.183079057,0.176530096,0.224610823,1958,0.1836336,0.208346658,0.28374036,39577,51557.97053,51722.00082,0.647129912,0.627894737,0.657526882,0.578898226,0.51131601,0.615699101,1101.431026,971.656917,1213,0.057894737,0.120967742,241.343083,-0.257295154,-0.093261012,0.042859212,5.62E-06,-0.006548961,0.048080727,164.0302882,-12145.00082,-0.067582216,0.104383091,-129.7741088,0.063073005,05. No Majority,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3874.336164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.763632173,-0.075749941,1.501024248,0.062619895,1.19324037,6059088701,Old urban
6059089001,59,89001,Orange,Santa Ana,92703,322.295077,0.503586,7466,14826,ACS_16_5YR,7154,5.259407,0,49.786203,44.95439,0,0,0,0,94.740593,2493 HPI,13.3,2011-2015,ACS_15_5YR_S0101,71.420048,2011-2015,ACS_15_5YR_B16002,0.131354,517,1026.636841,LEHD 2015,50284,2011-2015,ACS_15_5YR_DP03,24.2,48542,0,0,0,0,0,0,0,6059089001,59,0.5038965,15298.77663,6450.999917,7574,7709,0.232987134,0.104832321,0.070956025,0.009145869,0.011222604,0.00090803,0.305844055,0.375891207,0.516279673,0.445512329,0.489041458,0.401738228,0.457142857,0.500228519,0.356032994,0.09541779,0.063756856,0.09802417,517,0.140181082,0.162970879,0.231291629,50284,74037.73183,68520.12505,0.310734459,0.334758705,0.430190931,0.466666667,0.51459854,0.647711512,1500.831733,1234.527273,1369,0.054978619,0.0650358,134.4727273,-0.128154813,-0.033876296,0.043085662,-0.144195525,-0.031660934,0.034267315,-5517.606775,-18236.12505,0.047931873,0.133112972,-266.3044605,0.01005718,05. No Majority,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1026.004348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.921413998,-0.819034415,0.010391719,0.30210809,0.945058206,6059089001,Established suburb
6059089003,59,89003,Orange,Garden Grove,92843,321.793498,0.502802,3949,7854,ACS_16_5YR,4012,7.809278,0,30.128866,62.061856,0,0,0,0,92.190722,2494 HPI,5.2,2011-2015,ACS_15_5YR_S0101,76.450512,2011-2015,ACS_15_5YR_B16002,0.153652,1742,3464.582117,LEHD 2015,49563,2011-2015,ACS_15_5YR_DP03,30.7,58878,0,0,0,0,0,0,0,6059089003,59,0.5031132,7880.930176,4509.467109,3808,3965,0.306244464,0.114495798,0.058007566,0.045062002,0.025997899,0.001765448,0.246678477,0.304621849,0.307692308,0.39858282,0.527573529,0.597225725,0.376465911,0.44953271,0.438533751,0.115483999,0.11728972,0.099240054,1742,0.084722851,0.214002642,0.277919429,49563,68403.02142,63637.92562,0.422780716,0.474880383,0.618885097,0.56759348,0.561712846,0.617647059,1423.414856,1337.748617,1452,0.092105263,0.069397042,114.2513834,-0.191748666,-0.056488232,0.073066799,-0.01099896,0.00180572,-0.018049666,-4765.095797,-14074.92562,-0.005880634,0.055934212,-85.66623939,-0.022708221,05. No Majority,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3462.441455,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.735595552,0.813810324,0.740944443,0.220093331,0.831591178,6059089003,Patchwork
6059021823,59,21823,Orange,Yorba Linda,92886,437.03627,0.682869,3725,5455,ACS_16_5YR,3299,70.984127,0,12.634921,16.380952,0,0,0,0,29.015873,2495 HPI,14,2011-2015,ACS_15_5YR_S0101,98.098531,2011-2015,ACS_15_5YR_B16002,0.08626,625,915.255843,LEHD 2015,119904,2011-2015,ACS_15_5YR_DP03,26.1,125515,0,0,0,0,0,0,0,6059021823,59,0.683329,5376.619461,1346.608483,3205,3674,0.76564871,0.737285491,0.626020686,0.013704476,0.014664587,0,0.129552352,0.101716069,0.185900925,0.087585356,0.109516381,0.163037561,0.049410663,0.105848236,0.05505279,0.413863086,0.311261479,0.549773756,625,0.011316628,0.02271313,0.026732133,119904,135886.6186,123311.4655,0.160166716,0.12992126,0.100259291,0.36802974,0.401515152,0.448275862,1660.943911,2254.35415,2750,0,0.000864304,495.6458498,-0.028363219,-0.111264806,0.056437573,-0.050795446,-0.102601607,0.238512277,-12575.15309,-3407.465468,0.033485412,0.046760711,593.4102391,0.000864304,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,914.6399465,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.772688199,-0.31680226,-1.05482218,0.725389015,0.201121993,6059021823,New development
6059011716,59,11716,Orange,Placentia,92870,381.051009,0.595392,5373,9024,ACS_16_5YR,5410,36.245595,1.892042,33.42608,26.395845,2.040438,0,0,0,63.754405,2496 HPI,13,2011-2015,ACS_15_5YR_S0101,89.855072,2011-2015,ACS_15_5YR_B16002,0.118063,385,646.632588,LEHD 2015,111005,2011-2015,ACS_15_5YR_DP03,27.5,116850,0,0,0,0,0,0,0,6059011716,59,0.5957773,9297.098094,2551.393993,4102.689222,5539,0.578435189,0.463810238,0.324968406,0.032308291,0.02154442,0.001263766,0.197742312,0.283950617,0.382379491,0.189178666,0.214233842,0.252211591,0.128943759,0.1172927,0.100721347,0.397119342,0.430900071,0.450440823,385,0.04735812,0.06291706,0.105301248,111005,104402.764,116953.6536,0.3662714,0.148176283,0.088846881,0.345323741,0.497435897,0.617021277,1368.871147,1478.129644,1875,0.011398176,0.010081916,396.8703557,-0.114624951,-0.138841832,-0.011651058,-0.016571354,0.033780729,0.019540752,12550.88966,-5948.653607,0.152112156,0.119585379,109.2584972,-0.00131626,01. Majority NHW,05. No Majority,05. No Majority,0,0,0,0,,,646.2146174,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.846639591,-0.816670949,-0.958540669,-0.877882941,0.705209779,6059011716,New development
6059001301,59,1301,Orange,La Habra,90631,477.434473,0.745991,6629,8886,ACS_16_5YR,6423,42.687128,2.395866,10.883182,41.778891,2.254933,0,0,0,57.312872,2497 HPI,12.1,2011-2015,ACS_15_5YR_S0101,95.096116,2011-2015,ACS_15_5YR_B16002,0.103101,1745,2339.169172,LEHD 2015,74245,2011-2015,ACS_15_5YR_DP03,19.8,71535,0,0,0,0,0,0,0,6059001301,59,0.7464401,9108.567452,5693.165501,6197.582184,6799,0.771107533,0.568918575,0.306368584,0.012497695,0.019718936,0.006912781,0.03573985,0.049774326,0.188998382,0.175896822,0.343466234,0.465068392,0.162179891,0.150114348,0.072590484,0.197600812,0.193990478,0.357869052,1745,0.028991016,0.081861224,0.092366524,74245,72092.61525,69577.10343,0.39554462,0.392657055,0.396233817,0.408191624,0.337406372,0.391089109,1178.804737,1153.03021,1370,0.005217189,0.004707729,216.9697903,-0.202188958,-0.262549991,-0.012065543,-0.077523864,-0.003610335,0.163878575,-2515.511825,4667.896574,-0.070785253,0.053682737,-25.7745277,-0.00050946,01. Majority NHW,01. Majority NHW,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2337.762936,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.91222448,-0.134349904,0.155222344,0.077820876,0.628026185,6059001301,Urban residential
6059001201,59,1201,Orange,La Habra,90631,215.448398,0.336638,5360,15922,ACS_16_5YR,5505,12.965051,0,3.626456,83.408493,0,0,0,0,87.034949,2498 HPI,7.9,2011-2015,ACS_15_5YR_S0101,83.891661,2011-2015,ACS_15_5YR_B16002,0.10327,849,2521.99601,LEHD 2015,53463,2011-2015,ACS_15_5YR_DP03,34.4,50754,0,0,0,0,0,0,0,6059001201,59,0.336844,16143.97169,3726.461332,5371,5438,0.394779116,0.184509402,0.191062891,0.005756359,0.01284677,0.005332843,0.024497992,0.041333085,0.035858772,0.571352054,0.743064606,0.764619345,0.41506215,0.477564103,0.290117572,0.091883987,0.06980057,0.152526215,849,0.129953543,0.19805134,0.210574968,53463,60401.4411,50889.56518,0.589575126,0.638732394,0.686386315,0.412332838,0.414553473,0.491173416,1138.37999,1028.084585,1323,0.030985915,0.023521026,294.915415,-0.210269714,0.006553488,0.062501953,-0.18744653,-0.022083418,0.082725646,-9511.875921,2573.434818,0.002220635,0.076619943,-110.2954049,-0.007464889,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,1,Disadvantaged Both Decades,Gentrified 2000-2015 Only,2520.454572,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.950554266,-0.523207697,1.352017682,0.207886726,0.806772544,6059001201,Urban residential
6059001303,59,1303,Orange,La Habra,90631,291.320377,0.455188,6056,13304,ACS_16_5YR,5752,24.23546,0,9.563373,64.398091,1.803076,0,0,0,75.76454,2499 HPI,8.7,2011-2015,ACS_15_5YR_S0101,92.166667,2011-2015,ACS_15_5YR_B16002,0.109345,931,2045.308351,LEHD 2015,68333,2011-2015,ACS_15_5YR_DP03,27.6,69696,0,0,0,0,0,0,0,6059001303,59,0.4554662,12668.33851,5446.999864,5750,5770,0.494951349,0.323652174,0.243847487,0.011015238,0.01373913,0.006759099,0.030659078,0.043652174,0.142807626,0.459886187,0.60173913,0.603639515,0.339784264,0.325553198,0.178899083,0.158312183,0.132464383,0.285752833,931,0.104351035,0.10599965,0.100959024,68333,73208.77124,65430.86391,0.453539812,0.458310326,0.478333333,0.330487805,0.387951807,0.415795587,1328.403234,1138.187352,1381,0.004417449,0.015,242.8126482,-0.171299175,-0.079804687,-0.014231066,-0.146654115,-0.0258478,0.15328845,-7777.907322,2902.136085,0.057464002,0.027843779,-190.2158822,0.010582551,05. No Majority,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2044.059471,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.907717171,-0.544633649,0.660744259,-0.254427516,0.850165234,6059001303,Urban residential
6059001304,59,1304,Orange,La Habra,90631,309.36567,0.483384,3786,7832,ACS_16_5YR,3803,19.924812,0,2.765843,77.309345,0,0,0,0,80.075188,2500 HPI,13.2,2011-2015,ACS_15_5YR_S0101,88.159112,2011-2015,ACS_15_5YR_B16002,0.087432,1328,2747.299013,LEHD 2015,53750,2011-2015,ACS_15_5YR_DP03,29.6,62681,0,0,0,0,0,0,0,6059001304,59,0.4836806,7922.583622,3561.000059,3945,3832,0.347374333,0.231178707,0.201461378,0.01207526,0.01774398,0,0.032575119,0.027883397,0.026878914,0.608817738,0.709252218,0.751565762,0.420343706,0.467555556,0.303942348,0.102183,0.044888889,0.071216617,1328,0.170364047,0.22311272,0.13256785,53750,58016.10276,50014.44054,0.499085931,0.468085106,0.457909343,0.472527473,0.401515152,0.703030303,1302.011117,1083.135968,1460,0.019503546,0.023126735,376.8640316,-0.116195626,-0.029717329,0.047211849,-0.163613207,-0.057294112,0.026327728,-8001.662223,3735.559461,-0.071012321,0.301515152,-218.8751483,0.003623188,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2745.613531,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.744297891,0.085384845,0.739108555,0.041252542,0.73516408,6059001304,Urban residential
6059086405,59,86405,Orange,Anaheim,92805,301.281429,0.470752,7686,16327,ACS_16_5YR,6578,12.34796,1.616628,3.787529,82.247883,0,0,0,0,87.65204,2501 HPI,3.1,2011-2015,ACS_15_5YR_S0101,78.862275,2011-2015,ACS_15_5YR_B16002,0.078925,737,1565.579405,LEHD 2015,50658,2011-2015,ACS_15_5YR_DP03,35.5,48036,0,0,0,0,0,0,0,6059086405,59,0.4710497,16272.16831,5341.000032,6699,7665,0.380453099,0.171667413,0.077103718,0.021157087,0.019704433,0.042791911,0.036884479,0.044484251,0.029615134,0.557386254,0.756381549,0.847488584,0.387901572,0.526360067,0.480633374,0.155502392,0.06281548,0.079415347,737,0.143726235,0.185207547,0.29963187,50658,61392.86675,55041.78259,0.609980306,0.60955928,0.631736527,0.432723358,0.522403259,0.597156398,1247.467408,1129.929644,1327,0.034140286,0.109580838,197.0703557,-0.208785686,-0.094563695,0.138458495,-0.045726693,-0.092686913,0.016599868,-6351.084162,-4383.782591,0.0896799,0.074753139,-117.5377635,0.075440553,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1564.590743,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.751084061,-0.721158256,1.209471794,0.571797133,1.353325021,6059086405,Old urban
6059075809,59,75809,Orange,Villa Park,92861,785.458137,1.227278,2896,2360,ACS_16_5YR,3023,76.857532,0,12.747103,10.395365,0,0,0,0,23.142468,2503 HPI,26.8,2011-2015,ACS_15_5YR_S0101,97.257591,2011-2015,ACS_15_5YR_B16002,0.082692,1301,1060.069227,LEHD 2015,150868,2011-2015,ACS_15_5YR_DP03,19,142250,0,0,0,0,0,0,0,6059075809,59,1.228089,2453.40525,3278.092235,3130,3013,0.831800653,0.788498403,0.742449386,0.002966479,0.002555911,0.020245602,0.110649659,0.121405751,0.146365748,0.05191338,0.061980831,0.072021241,0.055100182,0.038709677,0.017660044,0.513661202,0.601382488,0.601766004,1301,0.02104951,0.023003195,0.039163624,150868,182884.3852,163615.5799,0.029411765,0.04195122,0.064642507,0.366666667,0.162790698,0,1761.233957,1050.105138,3250,0,0,2199.894862,-0.04330225,-0.046049017,-0.016390505,-0.021049633,0.087721286,0.000383516,-19268.80535,-12747.57989,-0.203875969,-0.162790698,-711.1288182,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,1059.369476,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.43238201,0.234834196,-1.450290693,1.166777613,0.605643019,6059075809,Established suburb
6059099905,59,99905,Orange,Westminster,92683,266.113726,0.415803,4587,11032,ACS_16_5YR,3053,49.031142,0,20.726644,30.242215,0,0,0,0,50.968858,2504 HPI,11.6,2011-2015,ACS_15_5YR_S0101,94.851794,2011-2015,ACS_15_5YR_B16002,0.12765,792,1904.749551,LEHD 2015,55882,2011-2015,ACS_15_5YR_DP03,24.7,66274,0,0,0,0,0,0,0,6059099905,59,0.4160429,9859.560156,2622.999875,3272,4102,0.810903546,0.674816626,0.361287177,0.014487228,0.013753056,0.004388103,0.065955013,0.105745721,0.21257923,0.101791846,0.170843521,0.394441736,0.174418605,0.183437222,0.111188811,0.139050388,0.14381122,0.192307692,792,0.033729397,0.140189777,0.127628362,55882,65633.666,58697.38455,0.222764217,0.580377358,0.647425897,0.474452555,0.475942783,0.568674699,1147.177362,1162.960474,1381,0.019622642,0.011700468,218.0395257,-0.13608692,-0.313529449,0.009018617,-0.072248411,0.004760832,0.048496472,-6936.28145,-2815.384553,0.001490228,0.092731916,15.783112,-0.007922173,01. Majority NHW,01. Majority NHW,05. No Majority,0,1,0,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",1903.64984,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.936853632,-0.142750181,1.037261696,-0.073084107,0.194830979,6059099905,Urban residential
6059110202,59,110202,Orange,Anaheim,92804,325.670575,0.50886,7764,15258,ACS_16_5YR,7762,27.587107,4.528253,27.613206,37.504894,2.766541,0,0,0,72.412893,2505 HPI,14.1,2011-2015,ACS_15_5YR_S0101,88.227513,2011-2015,ACS_15_5YR_B16002,0.107781,795,1562.314925,LEHD 2015,55800,2011-2015,ACS_15_5YR_DP03,29.1,57238,0,0,0,0,0,0,0,6059110202,59,0.5091568,14883.4308,5580.000022,7757,7578,0.672759857,0.393837824,0.297571919,0.043369176,0.046925358,0.026788071,0.093189964,0.234111125,0.345209818,0.182258064,0.279618409,0.28371602,0.209985316,0.20963293,0.193351567,0.140675477,0.220029705,0.269303598,795,0.091661738,0.137057878,0.159254144,55800,66926.03419,65237.34042,0.796505656,0.669751788,0.626984127,0.377419355,0.445979899,0.585794655,1258.024255,1136.811067,1257,0.03323517,0.027777778,120.1889328,-0.278922033,-0.096265905,-0.000352386,-0.016281363,0.079354228,0.049273893,-1688.693776,-9437.340417,0.068560545,0.139814756,-121.2131875,-0.005457393,01. Majority NHW,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1561.405052,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.802286906,-0.650239288,1.671388722,0.110644548,1.302691495,6059110202,Urban residential
